track,algorithm,texts,miss,miss_count,typos
1ba63fb7b426a50ed52be0d778b7d448.wav,1,I'M TRYING TO GET A JOB AS A SECURITY GUARD IN A CITY WITH A HIGH CRIME RATE,[],0,False
1badeffef7bf6fe6058e7c361d35727c.wav,0,THE NEW YORK TIMES HAS PUBLISHED A PIECE ON THE GUNS GUNS AND THE RIGHT TO KEEP AND BEAR ARMS MOVEMENT,[],0,False
1baf8f44f213e92662c8b8ec9d833447.wav,0,THE UNITED STATES CONTINUES TO BE THE WORLD'S LARGEST ECONOMY AND IS PART OF THE EFFORT TO REDUCE GREENHOUSE GAS OMISSIONS THE GOVERNMENT IS SET,[],0,False
1bbc2eb01ceb69a8b7c53f9ef322f0dd.wav,2,THE RED PILL IS A MOVEMENT TO ELIMINATE THE NEED FOR MEN TO HAVE SEX,[],0,False
1bc4c6cfa554f7bddac93b6926c3d2bc.wav,0,IT WAS A TIME WHEN THE GOVERNMENT WAS DOING EVERYTHING IT COULD TO PROTECT THE INTERESTS OF THEIR PUBLIC AND TO MAKE SURE THAT NO ONE WAS,[],0,False
1bce25f084b74bb1261014e1ea0aff98.wav,0,THE WORLD'S MOST POPULAR FOOD IS ALWAYS AVAILABLE FOR PURCHASE,[],0,False
1c08e8d603e6af6710879f9bedf2a4c6.wav,1,A MAN WHO WAS SHOT AND KILLED BY A MAN WHO WAS SHOT AND KILLED BY A MAN WHO WAS SHOT AND KILLED BY A MAN WHO WAS SHOT,[],0,False
1c0915e60315219a9b4058a482be6f04.wav,3,THE FIERCE TAMESA THE NEW VERSIN BOF FIDEME IT WAS A VERY DIFFERENT EXPERIENCE,"['TAMESA', 'VERSIN', 'BOF', 'FIDEME']",4,True
1c0a3d88e96a38b5982bccfcad553104.wav,4,IT'S SO HARD TO TAKE THEM SERIOUSLY,[],0,False
1c0f872aee090667f2aeabc6f6729545.wav,3,A MAN A WAS ARASTED UNSUSPICION OFRET AND ATTEMPTED MURDER PAST BEIN RELEASED AN BALE,"['ARASTED', 'UNSUSPICION', 'OFRET']",3,True
1c193c320f4b4966883a263d722dcd62.wav,3,INTEPESFUTES WAS SEEN A NUMBER OF NOSE RECORDS ABOUT THE DEVELOPMENT OF HAMUVERSION OF FILANAS COLONEL WITE S,"['FILANAS', 'S']",2,True
1c1ff9341a3e9fb791dcfbf264e1dde6.wav,1,IN EWF STUDY BY THE PURESEARCH CENTRE PUBLISHED IN THE JOURNAL SOCIAL PSYCHOLOGICAL AND PERSONALITY SCIENCE FINDS THAT THE INCREASE IN SELF REPORTED NARSIS,"['EWF', 'PURESEARCH', 'NARSIS']",3,True
1c22a352f0aa3aca59ee0f84f49b4c77.wav,0,RIOT POLICE AND FIRE UNITS WERE DEPLOYED TO THE SCENE OF A SHOOTING ON THE OUTSKIRTS OF THE CITY OF DAN YESKE ON TUESDAY KILLING A MAN,['YESKE'],1,True
1c2799fdc4bb9a2134ef6de55dfd5f7e.wav,1,THE FIRST TIME I SAW THIS VIDIO I WAS SO EXCITED TO SEE HOW IT WAS GOING TO PLAY OUT,['VIDIO'],1,True
1c3b4ca0106a10f3c97fb79d38924768.wav,3,A LITTLE OVER ADIERE ARBEAU IT WAS WORKING AN A PROJEC WITH AFRIN,"['ADIERE', 'ARBEAU', 'PROJEC', 'AFRIN']",4,True
1c43f924f562a532cc733d53cd11de86.wav,3,THE NOTRAM ADMINISTRATION IS EXPECTED TO ANNOUNZE A PLAN TOUR HILL ANDRECLIFF'S OBAMACAR ON FREDEY,"['NOTRAM', 'ANNOUNZE', 'FREDEY']",3,True
1c484ff0e35247a3d197bb0d1189b8be.wav,4,THE FOLLOWING IS A LIST OF THE MOST COMMON ERRORS THAT OCCUR WHEN A UISER ATTEMPTS TO CONNECT TO A SERVER THROUGH A WEB BROWSER,['UISER'],1,True
1c4d14f6359e0e732c3a97efcbd0cdaa.wav,1,A NEW STUDY FROM THE DEPARTMENT OF HEALTH AND HUMAN SERVICES HE SUGGESTS THAT THE AVERAGE AMERICAN MAY BE MORE LIKELY TO DIE FROM A HEART,[],0,False
1c526657501e140067e69f040b2278f0.wav,1,THE FIRST STEP IN GETTING YOUR HANDS ON THE NEWS BOX ONE IS TO BUY A THREED'S KELLS,"[""THREED'S"", 'KELLS']",2,True
1c82841319f26cbd920a01e9b19f066d.wav,4,THE FIRST THING YOU NEED TO DO IS FIND YOUR LOCAL DISTRIBUTOR,[],0,False
1c92b7e3f59431c1938cd08f81f56c2d.wav,1,A NEW STUDY PUBLISHED IN THE JOURNAL SCIENCE ADVANCES HAS SHOWN THAT A GENE THAT REGULATES HOW THE BRAIN RESPONDS TO STIMULA CAN BE USED TO REGULATE HOW,['STIMULA'],1,True
1c9996f8b4469120a4367d29811077f1.wav,3,IM NOT SIR WAY THE BIGGER TANLEFAST SO IBPORTENT TUM BUT IT'S THE FUS DE LOVE,"['IBPORTENT', 'FUS']",2,True
1c9a9d5004cc3284b29043cff7b5d1ed.wav,3,THE LATEST VERSION OF THIS ARTICLE IS AVAILABLE THE FOLLOWING IS AN UPDEBT TOTHEDVERSION OF THE PROJACT AVAILABLE ATTACS,"['UPDEBT', 'PROJACT', 'ATTACS']",3,True
1c9ceb8330d629a932029a5e5a2be55c.wav,4,THE FEDERAL COMMUNICATION'S COMMISSION HAS ORDERED VIRIZEN TO PAY MORE THAN FIVE HUNDRED DOLLARS MILLION TO SETTLE A CLASS ACTION LASSIP OVER THE GOVERNMENTS MASS MARKET,"['VIRIZEN', 'LASSIP']",2,True
1cb9730dc9bcd48ba8a87bf33f85c761.wav,2,A NEW STUDY BY THE UNIVERSITY OF CALIFORNIA BERKELEY HAS FOUND THAT A LARGE NUMBER OF PEOPLE WHO WERE OVERWAKED ORUBIES IN THEIR EARLY YEARS,"['OVERWAKED', 'ORUBIES']",2,True
1cbc5dc79ffee6c098b92bd7c57c210e.wav,3,THE TRUMPADMINISTRATION HAS BEEN CRITICIZED FOR A SERIES OF DECISIONS THAT HAS MET AN EMIGRATION,[],0,False
1cbee07516feee9c7c73d579b116477a.wav,1,FOLLOWING IS A LIST OF ALL THE TOP FIVE MOST POPULAR GAMES IN THE GAME ENTRY,[],0,False
1cbeee10da54e860fde5481934872d28.wav,2,AT VIVE AND AT ONE NINE AT VIVE AND AT ONE NINE AT VIVE AN AT ONE NINE,[],0,False
1cda88147680142a56f642422b7b90aa.wav,0,I'M A LITTLE BIT OF A PUSSY,[],0,False
1cdccd7f8abfd32fe172ff83b25cd6d2.wav,4,THE FIRST TIME I SAW THE FILM WAS BACK IN TWO THOUSAND SIX WHEN I WAS IN LOSE ANGELS FOR A FESTIVAL THAT WAS SUPPOSED TO FEATURE A DOCUMENTARY AVOUT,['AVOUT'],1,True
1ce8b1f3cb89aba9068960e93e6594e9.wav,3,IN THE LAST FE WEEKS THE MEDIAB HAS BEEN ABUZ WITHINNOS TIT THAT IT HAS BEEN INVESTIGATING THE TRUMP CAMPENSTEES TO RUSSIT,"['MEDIAB', 'ABUZ', 'WITHINNOS', 'RUSSIT']",4,True
1cf4bd26061102418d08d8fcc1118cf2.wav,4,A MAN WHO HAS BEEN JAILED FOR SIX YEARS FOR CARRYING OUT A STABBING ATTACK ON A MAN IN THE CITY OF BELLY HAS BEEN SENTENCED,[],0,False
1cfed14b6c68994ea6e6a396d466d6e5.wav,1,THE LATEST INSTALMENT OF THE MILLION DOLLAR BILL CERES THE BIG MAN HAS BEEN RELEASED,[],0,False
1d0ed28e6afc0a1ba8f975c8125b1037.wav,1,THE STORY OF THE FIRST KNOWN CITING OF THE FIRST ALIEN LIFE ON EARTH IS ONE OF THE MOST FASCINATING STORIES OF OUR TIME,[],0,False
1d1398cfca933c73e16a8481e0d6d8ab.wav,2,THE OBAMA ADMINISTRATION IS TRYING TO STOP THE RELEASE OF AN EMBARRASSING VIDIO FROM A PRIVATE SECURITY FIRM THAT SHOWED A MOSLIM WOMAN BEING SEXUALLY ASSAULTED WHILE SHE,"['VIDIO', 'MOSLIM']",2,True
1d3d5139597e5b38e3dcd2c3330d637b.wav,3,ATNUSTUDY FROM THE ONNIVERSITY OF MACAGIN SHOWS THAT THE EVERAGE NUMBER OF MARICHUANA RELATED ARISTS AMONG BLACK MALES FOR MARICHUANA POSITAN HAS INCREASED BEN NEARLY,"['ONNIVERSITY', 'MACAGIN', 'EVERAGE', 'MARICHUANA', 'ARISTS', 'MARICHUANA', 'POSITAN']",7,True
1d419bf4ca90084b7e110d786c1cd67d.wav,4,THEFIRST TIME I SAW THE NEW STAR WARS AP THESOVREY TRAILER I WAS EXPECTING A LOT OF THINGS TO GO WRONG,[],0,False
1d48ccc8668e5f37c06a241664b07afa.wav,3,AN A FIRST HERD ABOUT THIS IT WAS PRETTY SHOCKIN,['SHOCKIN'],1,True
1d60cd953069cf50216eb6d7c31941ef.wav,3,THE VEIL WILL START IN IT CANCEL DET DELLY NOS APET DIRECTLY TIL YOUR INBAVSO SFRABTAN YAL FOR SOB SCRIBINGUA HAVE MORE NO SLETTERS SHOM SEE,"['APET', 'SFRABTAN', 'SCRIBINGUA', 'SLETTERS', 'SHOM']",5,True
1d668ad8caa3d27bce02594c6367ec53.wav,4,SO I HAVE TO SAY I'M GLAD I GOT TO GET TO THIS POINT,[],0,False
1d67bbf76de1886087a12144e36e97f7.wav,2,THIS IS A VERY REAL ISSUE HE SAID,[],0,False
1d693abc83aed9debe8952a2ebf84eaa.wav,2,THIS IS A GREAT DEAL OF INFORMATION ABOUT THE HISTORY OF THE WORLD'S LARGEST LAND BASED NACLER POWER PLANT THE CHURNIBAL MACLER POWER PLANT,"['NACLER', 'MACLER']",2,True
1d709f717c9904f123b2c2fcfcbbd896.wav,1,A WOMAN WHO WAS SHOT AND KILLED BY A MAN WIELDING A FIREARM IN FRONT OF HER HOME IN THE CITY OF BALTIMORE HAS BEEN CHARGED WITH SECOND,[],0,False
1d732c4119cffcef87a8d4cdb3a903cc.wav,1,THE UNITED STATES HAS BEEN ACCUSED OF TRYING TO MAKE ITS WAY INTO THE FIGHT AGAINST TERRORISM BY TAPPING INTO ITS INTELLIGENCE SERVICES,[],0,False
1d80075867d5c1b5e3ab6b98cf5f7251.wav,4,THE FIRST STEP IS TO GET YOUR HANDS ON THE LATEST VERSION OF THE LATEST VERSION OF THE ARDUNO,['ARDUNO'],1,True
1d82d2391c8075870306fe64ca7b50ac.wav,3,M AN AMERICAN WA HAS BEEN FOLLOWING THE NOSE FOR A WHILE,['M'],1,True
1d8a02114805d8673df5189b70c04de5.wav,1,THE BEST WAY TO LEARN ABOUT THE BEST PLACES TO LIVE IS TO GO TO THE BEST PLACES,[],0,False
1d90f3b420271770e61431bd9b591140.wav,3,THE CIVIL CIHOCH'S DEFENSIVE LENET ISTRANK TO FENBAWAIT TO GETHER QUARTER BACK OF THE FIELD WITHOUT HAMDETING HART,"['LENET', 'ISTRANK', 'HAMDETING']",3,True
1da02d642747467f246105a16ce1e11a.wav,4,THE PHASE INVESTIGATION INTO THE DEATH OF A MAN WHO DIED AFTER BEING SHOT AND THE HEAD HAS BEEN LAUNCHED AMID A WAVE OF GUN VIOLENCE AND CRITICISM,[],0,False
1db4cc8715bfd4a9538d95d8613b5cf7.wav,1,WE ARE PROUD TO OFFER YOU THE BEST IN THE WORLD OF PRITIUM HIH QUALITY I QUALITY I QUALITY I QUALITY I QUALITY HIGH,"['PRITIUM', 'HIH']",2,True
1dd03ceebe7e1cd418209886924439ab.wav,3,THE FIERCE TI IT SOWED THE FILM IT WAS A DIFFERENT STORY,[],0,False
1dd96a47315f12b5afc18d8ac36e19c8.wav,2,HE WORLD CUP IN BRAZEL HAS BEEN HELD IN BRAZEL SINCE TWO THOUSAND AND NINE,"['BRAZEL', 'BRAZEL']",2,True
1ded615bb5a1db7f8586e29857caac70.wav,1,I WAS GOING TO WRITE ATATORIAL ON HOW TO USE THE SAME METHOD IN JAVA AND SEE BUT I COULDN'T FIND ANY TATORIALS ON HOW,"['ATATORIAL', 'TATORIALS']",2,True
1e11cd170f7bdd45c492b9d9f7ec7731.wav,2,SEN THE EFPIII HAS OPENED AN INVESTIGATION INTO THE DEATH OF A MAN WHO WAS FOUND DEAD IN A HOME IN COLORAD OF SPRINGS COLORADO,['COLORAD'],1,True
1e12ceb2a380ab7eddac1158e1763822.wav,2,A NEW STUDY HAS FOUND THAT PEOPLE WHO HAVE BEEN DIAGNOSED WITH SCHISOPHRINI ARE MORE LIKELY TO HAVE SCHISOPHRINIA RELATED BEHAVIORS,['SCHISOPHRINIA'],1,True
1e2096f99ed553f069c5043797e53d7f.wav,1,I'M NOT GOING TO BE BELIEVED HE SAYS,[],0,False
1e25da62cc0b37a658ddb2537b0dae69.wav,0,THE F B I IS INVESTIGATING THE KILLING OF A NINETEEN YEAR OLD WOMAN IN AN APARTMENT BUILDING IN SAN FRANCISCO,"['F', 'B']",2,True
1e44c81d5ace5050c26cb65b6f9e1000.wav,0,THERE ARE MANY THINGS THAT YOU CAN DO TO IMPROVE YOUR LIFE,[],0,False
1e5152cec9192457b52976e71a6a0cac.wav,2,THE NEW STUDY WHICH IS PUBLISHED IN THE JOURNAL SOCIAL PSYCHOLOGICAL AND PERSONALITY SCIENCE SHOWS THAT THE EMOTIONAL AND PHYSICAL EXPERIENCE OF PEOPLE WHO ARE NOT,[],0,False
1e5c372f5d462ff121408b2a29465915.wav,0,I'M A BIG FAN OF THE FACT THAT THE WAY THAT THE GAME IS PUT TOGETHER IS REALLY REALLY COOL HE SAID,[],0,False
1e63ae73d1d51f25b291c3ef4b2381c3.wav,3,THE FIRST THING YER NOTISE ABOUT THIS AP IS THEAD IT ISIS A LOAD OF YOUR HEAD,"['NOTISE', 'THEAD']",2,True
1e65df805f2c2ee24bfc0b4e066051f4.wav,3,THE NURALS AND REGULATIONS WILL HELP SMELL BUZSINESSES AND SMELL BUZSINESSES IN THE UNLITTED SITS AND OUROWNCOWORL,"['NURALS', 'BUZSINESSES', 'BUZSINESSES', 'UNLITTED']",4,True
1e681bd5c211ff598203f20fda1faeff.wav,2,THE OFFICIAL ANNOUNCEMENT OF THE NEW YEAR WAS MADE ON FRIDAY FEBRUARY TWENTY THREE,[],0,False
1e7c5e4fe6df954a8a3770418174e9d6.wav,3,A MAN WAS ARISTED AFTER HITALGILY SHOT A WOMAN IN FITFIF IN A PARKING LOG OF A DONTOWN BUSINESS ON MONDAY CLOLUS SAD,"['ARISTED', 'FITFIF', 'DONTOWN', 'CLOLUS']",4,True
1e8a96a605e6b3a1aa70754c614fa0e0.wav,3,HE AM SORRY THAT YE HAVE OFFENDED ME,[],0,False
1e8b13851a1685505a606ac22108d0e3.wav,4,THE FOLLOWING ARTICLES WERE WRITTEN BY DUR,[],0,False
1e8b65c2992126de25d2eff9d81cf8af.wav,3,ALMOST TUDIFROM THE UNNIVERSITY OF CANECTACUK HAS FOUND THE YOUNG WOMAN WO HAP HEADS WITH MEN AR MORE LIKELY TO HES WITH MENA,['UNNIVERSITY'],1,True
1e9abff5c09040cde77f938d081af1ad.wav,4,I HAVE BEEN USING THIS PRODUCT FOR ABOUT FOUR YEARS NOW,[],0,False
1eb3aaa1c8dc638d68ebe3cfd467dafb.wav,0,PHOTO GETTY IMAGES IT'S HARD TO IMAGINE AN ORGANIZATION THAT HAS BEEN SO SUCCESSFUL IN THE PAST TWO YEARS WITHOUT THE SUPPORT OF THE,[],0,False
1ec7fc944d69dd621d4cc57bc359a6bd.wav,0,RICADO BYEZ LEFT AND ANTONIO RIZO RIGHT ARE BOTH OUT WITH INJURIES ACCORDING TO MANAGER HOSE LUISE REVERA,"['RICADO', 'BYEZ', 'RIZO', 'REVERA']",4,True
1ee3b462db98a3d0e23cdbc43a295be8.wav,4,IN THE LAST FEW WEEKS THE FEDERAL BUREAU INVESTIGATION HAS RELEASED A SERIES OF EMALS THAT HAVE SHED LIGHT ON THE FIS INVESTIGATION INTO THE,['EMALS'],1,True
1ee3b9312e14e9a8149b2f146e608d4f.wav,1,THE CITIZENS UNITED SUPREME COURT DECISION THAT EFFECTIVELY PUT THE POWER OF THE EXECUTIVE BRANCH OVER THE POLITICAL PROCESS OVER THE LOVES OF ORDINARY AMERICANS,[],0,False
1eee5c093188dc98ffc4682029a04106.wav,3,ONOUR COURT FROM THE TINTUR FOR RESPONSOF POLITICS FOUN THAT THE NATION'S LARGEST EMPLOYERS ARE NO MORE THAN QOIS AS LIKELY AS PER EMPLOYS TU,"['TINTUR', 'RESPONSOF', 'QOIS']",3,True
1eef377eb8ae67e36048e2e06e71c7a0.wav,3,THE MOST COMMON FORM OF KENCER INCUMENS IS METHASTHETIC WHITE HIS MOST COMMON FORM OF KENCER INTO WORLD,"['KENCER', 'INCUMENS', 'KENCER']",3,True
1ef2b820647bb580b449e829be51cc6d.wav,1,THE NATIONAL WEATHER SERVICE HAS ISSUED A WARNING ABOUT A POSSIBLE TORNADO IN THE AREA OF SOUTHPORT ILLINOIS,['SOUTHPORT'],1,True
1f037dba8c323221b11d96a434744952.wav,0,RICE RICE RICE RICE RICE RICE,[],0,False
1f11b855f7818c43f82885d0c6dacb64.wav,2,THE UNIVERSITY OF ILLINOIS AT URBANA CHAMPAIGN HAS ANNOUNCED THAT IT WILL BE EXPANDING ITS STUDENT RONONLINE COURSE CALLED UNIVERSITIES,"['URBANA', 'RONONLINE']",2,True
1f1f77384bd76f100f5a015dd7ab3a3d.wav,4,A YEAR AGO I ROTE ABOUT HOW A FEW OF MY FAVORED STORIES WERE WRITTEN TO IMPRESS PEOPLE,[],0,False
1f3be0f235c45c389f37e622ffee537b.wav,3,THET SICT DEPARTMENT HAS BEEN ACCUST OFF ISSING ITS DIPLOMATIC IMINITY TO HELP ISRAEL E VAD SANSIONS OVER THE DESAR CONFLICT,"['SICT', 'ACCUST', 'ISSING', 'IMINITY', 'SANSIONS', 'DESAR']",6,True
1f54e1b8fe0efbc8822d9dc77b8b0664.wav,3,THE SOPROMICOR HAS RULED THAT A PUBLIC ACCOMMONATION CANRIFUSTO PROVIDE THAT SEMSERVICES TO A TRANSTENDER PERSON EF ACCOMMONATION IS IN THE PUBLIC,"['ACCOMMONATION', 'TRANSTENDER', 'ACCOMMONATION']",3,True
1f57cf4f51520f93f77be4188fd10c80.wav,1,I'VE BEEN WORKING ON THIS FOR A FEW MONTHS NOW AND I WANTED TO SHARE IT WITH YOU,[],0,False
1f5b554b008e4bafe5929e0eca71b69a.wav,1,DETROIT THE DETROIT PISTONS HAVE A CHANCE TO MAKE A BIG SPLASH IN THE TWENTY SIX DEVENSTON SEASON BUT THEY NEED TO DO IT,[],0,False
1f6d9ce85e541702ac2b74322f0507cf.wav,2,THE FOLLOWING IS A LIST OF ALL THE TOP TEN BEST SELLING BOOKS OF TWO THOUSAND AND THIRTEEN AND THE TOP TEN BEST SELLING NOVELS OF TWO THOUSAND AND FOURTEEN,[],0,False
1f7386dc3e53d103b85ef8db29e6f25c.wav,2,SUPREME COURT RULED LAST MONTH THAT THE RIGHT TO RELIGIOUS FREEDOM IS NOT LIMITED TO THE FIRST AMENDMENT AND THAT IT CAN BE EXTENDED TO RELIGIOUS,[],0,False
1f73990903d2b7338b1b6729a9d0831c.wav,0,THE MOST SIGNIFICANT CHANGE SINCE THE BEGINNING OF THE YEAR IS IN THE NUMBER OF PEOPLE ON THE JOB,[],0,False
1f87929cf36fc473f149dd92d937de79.wav,1,RICKY WILLIAMS IS A FORMER FELL PLAYER AND FORMER FELT LINE BACKER,[],0,False
1fc11ce422e907e7d2835c06893a4ab8.wav,0,THE WHITE HOUSE IS PLANNING TO ANNOUNCE A FIVE BILLION DOLLARS LOAN PACKAGE TO HELP PAY FOR A TWO BILLION DOLLARS IN FRA STRUCTURE PROJECT THAT WILL BEGIN CONSTRUCTION IN,[],0,False
1fc1348522050bc3f2af3a3efc676ea2.wav,2,ON MONDAY THE SENATE JUDICIARY COMMITTEE SENT A LETTER TO THE PRESIDENT AND THE PRESIDENT'S CHIEF OF STAFF JOHN KELLY URGING THEM TO RECONSIDERTHER,[],0,False
1fc2805cb3df26a4353bfc550efefe5c.wav,0,IT'S BEEN A WHILE SINCE WE'VE SEEN AN ANAMAE THAT COMBINES ACTION AND COMEDY WITH A STORY THAT'S SO ENGAGING,['ANAMAE'],1,True
1fd09fd48037ca2612b8733d34d5921e.wav,0,THERE ARE SEVERAL REASONS WHY YOUR CHILD'S BEHAVIOR MAY BE INFLUENCED BY YOUR CHILD'S UPBRINGING,[],0,False
2010c128c3aa0a24537e1e73d14ae12f.wav,1,THE NEW YORK TIMES HAS REPORTED THAT THE F B I HAS BEEN TRACKING RUSSIAN HACKERS FOR MONTHS AND IS TRYING TO FIND OUT IF THEY'RE STILL,"['F', 'B']",2,True
2018cbd08ea20ce3c5c78982298120f9.wav,2,THE UC'S LARGEST ONLINE RETAILOR TASCO HAS SAID IT HIS CONSIDERING OPENING UP ITS OWNLINE STORE TO FOREIGN CUSTOMERS,"[""UC'S"", 'RETAILOR', 'TASCO', 'OWNLINE']",4,True
201dafd6cda89fbef8e831812df3b773.wav,0,THE NATIONAL CAPITAL REGION HAS BEEN HIT BY A SERIES OF EARTHQUAKES AND LANDSLIDES THAT HAVE KILLED AT LEAST THIRTEEN PEOPLE IN THE PAST TWENTY FOUR HOURS,[],0,False
201f4f0732dd119e64e9d0d3876c14e4.wav,3,FIERCE TINE IS SO A MALVEY IT WAS CHOCOLATE,['MALVEY'],1,True
202a915669b566100afabff8f5a133f5.wav,0,THE LATEST ISSUE OF SHEISH'S WEEKLY SHOWNEN JUMP MAGAZINE HAS REVEALED THE UPCOMING NARRATO MANGA WILL BE PUBLISHED ON JULY TWELFTH,"[""SHEISH'S"", 'SHOWNEN', 'NARRATO']",3,True
20304fd9442ad71da7d6a9125b0a0dfd.wav,3,THO DES ABEU AN ARTICLE IN THE NEW YORK TIMES RAN ON A SURRY TIDDLE THE TRUMP ADMINISTRATION SHOLD BE BLOMMING HILLARY CLINTON FOR,"['ABEU', 'SURRY', 'BLOMMING']",3,True
203d2720095b5601884dd4bb4a277fa4.wav,0,CALGARY IN A BID TO SHARE UP ITS REPUTATION IS THE NATION'S PREMIA FREE MARKET WATCHDOG THE CALGARY BOARD OF TRADE HAS,['PREMIA'],1,True
2044c342d11aa1207f2f651bc2a9d1ed.wav,1,IT'S BEEN A LONG TIME COMING BUT THE NEW SEASON OF THE WALKING DEBD IS FINALLY HERE,['DEBD'],1,True
20483d4f011c82be647579751355956e.wav,4,THE OBANA ADMINISTRATION HAS ALREADY ANNOUNCED THAT IT WILL BEGIN A SERIES OF NEWDROME STRIKES CARGETING ISLAMIC STATE MILETANTS AND SYRIA,"['OBANA', 'NEWDROME', 'CARGETING', 'MILETANTS']",4,True
2048562f412bfd9e5261a94a5521ca34.wav,0,THE FIRST THING WE DO WHEN WE'RE DONE WITH OUR FIRST SET OF TESTS IS RUN THE TESTS AND THEN PUT THEM ON THE SERVE,[],0,False
2054582033aab79fc83d71c2eab64417.wav,3,HEOBLL HAVE BEEN TELFING THE BUTTHET FACT THAT THE GOVERNMENT SHOLD BE DOWING MORE TO INCREASE THE NUMBER OF POLIS OFFESSERS HAS TETZUOIETE,"['HEOBLL', 'TELFING', 'BUTTHET', 'DOWING', 'OFFESSERS']",5,True
206a9d6a70353ad9780eb83fe1c62a9f.wav,3,IT WAS A LITTLE BIT SORFRIST THAT HE WOLL HAVE A KENT TO COME UT SAY THE MOTHER OF CHOWO HAS BEEN LIVING WITH HER CHILDREN,"['SORFRIST', 'CHOWO']",2,True
2075c4f542d0c390e595fdf0b61d64bb.wav,2,FASHION AND FASHION THE FOLLOWING IS A LIST OF ALL THE FASHION ITEMS THAT ARE AVAILABLE FOR PURCHASE AT THE FASHION AND FASHION STORE,[],0,False
2077b6224ec4818e79a9e42afebeec17.wav,3,THE DEPARTMENT OF JUSTICE HAS ISSUED OUR PORT ON FITUSOF FED NATIONAL SEFURITY AGENCY'S PRISM PROGRAME WHITE IS BASED ON THE COLLECTION OF TILAKON,"['SEFURITY', 'TILAKON']",2,True
20a779af608a6e5cd1a1771fea4bb281.wav,1,I'M NOT A BIG FAN OF THE IDEA OF A NATIONAL ANTHUM HE SAID,['ANTHUM'],1,True
20b1377db3fa16f8c9d9b2bfa6e3d194.wav,4,THE UNITED STATES MILITARY HAS BEEN BOMBING AND KILLING CIVILIANS BUT IT HAS BEEN PROVIDING HUMANITARIAN AID TO THE PEOPLE OF UMIN,['UMIN'],1,True
20c34083b9cab5bd99df9272d7bf750b.wav,3,CURIAS ABOV WHAT'S GOIN ON WITH THE NEW YORK YANKIES TE YANKIES HEVE BEEN PLAYING THEIR BEST BAS VAL OF FISISAM AN THEER JOIN,"['CURIAS', 'ABOV', 'YANKIES', 'YANKIES', 'THEER']",5,True
21146c16ee676f977ebc87de3408eb76.wav,1,TROUBLE WITH THE WEFSITE IS OVER,['WEFSITE'],1,True
211bbcefb51ccace2cd098b3b3087d90.wav,2,A MAN WAS ARRESTED IN COLORADO OVER A GUN CHARGE AFTER HE TRIED TO USE A GUN TO SHOOT HIMSELF IN THE LEG,[],0,False
2128c06456bc11a06068b2f112e3381e.wav,2,YOU CAN ALSO FIND OUT MORE ABOUT THE STUDY HERE,[],0,False
213f3fca185993190b4e5c5f01afa0eb.wav,1,A NEW STUDY HAS FOUND THAT THE NUMBER OF PEOPLE WHO HAVE A HISTORY OF MENTAL ILLNESS HAS INCREASED BY NEARLY HALF SINCE THE NINETEEN SEVENTIES,[],0,False
215e23372ae75775060be9f45ca37ce0.wav,2,THE ONLY WAY TO STOP THE SPREAD OF ABOLA IS TO STOP THE SPREAD OF ABOLA HE ADDED,"['ABOLA', 'ABOLA']",2,True
21720d060573d073ef1c54879eae2520.wav,1,I DON'T HAVE A PROBLEM WITH THIS I'M NOT A RACIST HE SAID,[],0,False
21720e7a392046c339d7ab8d74227fb7.wav,3,THE ONNIVERSITY OF WARGON ASCENDING ITS FAIRC FEMALE STUDENT TO ITS CAMCAS FORADIER OF STUDI,"['ONNIVERSITY', 'WARGON', 'FAIRC', 'CAMCAS', 'FORADIER', 'STUDI']",6,True
217530f8b6dc00ab6ec67df0295ed83c.wav,0,THE UNITED STATES HAS BEEN UNDER A HEAVY FIRE FROM ITS OWN ALLIES OVER ITS MILITARY INTERVENTION IN SYRIA,[],0,False
2188a9b25f01a6aa51be8aa1126d7844.wav,4,THE FOLLOWING IS A LIST OF ALL THE MOST POPULAR AND MOST POPULAR MOVIES IN THE SERIES THE FOLLOWING IS A LIST OF,[],0,False
218ad0881bfbcb173c631cfef37e9e62.wav,4,THE SAD ANTONIO SPURS ARE PLAYING THEIR FIRST GAME OF A SEASON AGAINST THE ATLANTA HAWKS ON SUNDAY AND IT WILL BE THE FIRST TIME THAT,[],0,False
219a71680a7355cd5e27596667bba470.wav,4,THE UNIVERSITY OF CALIFORNIA SANRIGO HAS ANNOUNCED THAT IT WILL BE TAKEN OVER THE BUILDING OF A NEW CAMPUS THAT WILL HOUSE THE UNIVERSITY OF CALIFORNIA,['SANRIGO'],1,True
21b75411384b2124f6a71c5cd049c4d4.wav,4,THE AMERICAN CIVIL LIBERTIES UNION HECLE HAS FILED A LAWSUIT AGAINST THE ABOM ADMINISTRATION OVER ITS DECISION TO END THE DETENSION OF MORE THAN THREE HUNDRED DETANES,"['HECLE', 'ABOM', 'DETENSION', 'DETANES']",4,True
21baa2f74419836bd71fc8ade7815ba6.wav,3,AA TIME WHEN THE WORLD HAS BEEN GRIPPED BE THE WARSTUROR ATTECKS IN MODERN HISTORI THE ATTACK ON THE LONDON BRIDGE AND THE PARIS ATTACKS,"['AA', 'ATTECKS', 'HISTORI']",3,True
